	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
KRT6C	53311.550832612	4.14069056599924	0.181920644398307	22.7609712998454	1.117432523673e-114	6.45875998682992e-112
HEPHL1	3740.33257172056	5.75524506520366	0.253606865435725	22.6935696528384	5.18538155729804e-114	2.91151766754346e-111
OASL	586.417194018211	4.39363961801894	0.195408407422645	22.4843939724457	5.90006328558413e-112	3.22077899134165e-109
TGM1	6145.70217363709	2.79004282927251	0.124618952929823	22.3885914917266	5.08402257952313e-111	2.7003030198051e-108
SERPINB4	26816.2232453295	7.80222744740052	0.349195373875409	22.3434444758261	1.39834198029722e-110	7.23163594652659e-108
GJB6	7647.51762434691	2.85712450789058	0.128153985145794	22.294464777199	4.18141086468526e-110	2.10700221314858e-107
TYMP	3413.34891830403	3.29367528357264	0.148280547083233	22.212457050916	2.60306550761157e-109	1.27888608388956e-106
SPRR2E	35032.3413524064	3.76132780997689	0.169725886343198	22.1611911477735	8.1369768807983e-109	3.90019194296215e-106
ADAP2	805.685173112879	2.0022713050488	0.090740141967518	22.0659926426558	6.70800824223049e-108	3.13870899943604e-105
S100A7	58795.2328965785	6.28229921311507	0.28539518243638	22.0126323068383	2.17962614961086e-107	9.96139839352386e-105
CXCR2	371.261866767075	2.612019254595	0.119650813500524	21.8303509869872	1.19499571302992e-105	5.33728539828728e-103
ZC3H12A	2388.11666031366	3.41650243651777	0.157054799776483	21.7535690814929	6.39092833774041e-105	2.7909894154061e-102
MPZL2	2661.04257666119	2.55287095547347	0.118151430669235	21.6067714204852	1.55123316845245e-103	6.62713787531036e-101
PAPL	1963.15864424725	3.60542258476058	0.167328232439387	21.5470069348077	5.64821721349076e-103	2.36167584424512e-100
IL36RN	5193.97362335211	2.90988959262191	0.13510906197142	21.5373384298786	6.95922045491013e-103	2.84922084124779e-100
KPNA2	1303.90541060137	1.75976509306749	0.0818309283118087	21.5048897693312	1.40118038778412e-102	5.61959122055787e-100
KRT77	5872.92173945259	-3.41131740580309	0.15894820275356	-21.4618180432788	3.54180485541054e-102	1.39207098037056e-99
NOD2	761.625281629699	1.91150165931252	0.0890983143487292	21.4538476208532	4.20399088575874e-102	1.61993782131237e-99
ARSF	396.442455829062	3.48050969783993	0.163402734401112	21.3001925004276	1.13055590797749e-100	4.27263167376416e-98
CNFN	8797.84111890128	2.99096049643065	0.140908508828909	21.2262589483667	5.46430599925665e-100	2.02612342447909e-97
CD274	189.714762390486	3.27761100795255	0.155027109110079	21.1421797566078	3.25683393063224e-99	1.18524630379231e-96
IRAK2	257.161085213739	1.96915414387792	0.0932080408051776	21.1264406682876	4.54547272036702e-99	1.62413872546641e-96
TTC39A	727.702422054261	2.46618428432766	0.117098142843343	21.0608317471523	1.81952211809352e-98	6.38522297585247e-96
CRABP2	8542.95757351322	2.05195228594597	0.0990817075515083	20.7096984564911	2.83223777661533e-95	9.76476083965694e-93
TRIM15	37.0301796715441	4.28035192751456	0.207239071889371	20.6541743720968	8.95386224213003e-95	3.03381553072999e-92
PGM2	1863.8463148494	1.70807531804879	0.0828125589671829	20.6258004746076	1.61043623375439e-94	5.36411743487141e-92
HRH2	191.75987735447	3.1992288396105	0.155201240389421	20.6134231374904	2.07989718166041e-94	6.81235656899841e-92
WNT5A	719.691740080998	2.33255779370018	0.113521535701099	20.5472713110733	8.14126309085386e-94	2.62282134854852e-91
PRSS27	644.62675107711	3.73713283264328	0.182153387724507	20.5164058672102	1.53661324816705e-93	4.87056831499659e-91
SPRR2F	6822.41228286073	6.22452643052081	0.307505523516435	20.2419987756354	4.17873861420674e-91	1.30350113089509e-88
LTB4R	3058.16184381147	1.61192214101183	0.0800305418286694	20.1413373467177	3.20562681328728e-90	9.8432357178997e-88
UPP1	452.360189780907	3.01218478847926	0.149558073063022	20.1405696582488	3.25570080227702e-90	9.8432357178997e-88
CCNE1	171.120384896244	2.41846489320494	0.12026713679398	20.1091084204309	6.14178598979426e-90	1.82876330714298e-87
PTPN21	1289.31777997359	-1.22296667015496	0.0608586240660221	-20.0952073584219	8.12743244263103e-90	2.38388510988933e-87
PRKCQ	132.991809335142	2.92926510645571	0.145875737219056	20.0805504897428	1.09178223239394e-89	3.1552506516185e-87
TNIP3	147.808747375301	5.09230481491311	0.254051447991673	20.0443841401763	2.25960830527239e-89	6.4356264369874e-87
HRNR	660.821804891754	5.25564101461007	0.262406720694475	20.028606739571	3.10216065941948e-89	8.70909446841596e-87
DSC2	6216.74028555598	2.85647171699444	0.143082468219721	19.9638135442839	1.13695811892695e-88	3.14697196523272e-86
GPR110	47.592075150323	5.54589354530527	0.278065207343817	19.9445791808393	1.67049800436658e-88	4.55953149747388e-86
RND1	118.694625755074	4.1537835229443	0.208756326057404	19.8977611907296	4.25514740043183e-88	1.14550899607241e-85
GDA	626.132622115959	5.2921899686475	0.26760354776243	19.7762324636508	4.77027960449785e-87	1.26683155118367e-84
KCNK10	81.7311935617447	2.76845498760255	0.140235074640753	19.7415303888462	9.48608981520713e-87	2.48560849397934e-84
SLC26A9	647.609656760981	2.92208877765209	0.148133108096281	19.7261018499176	1.2872178972578e-86	3.32847448906715e-84
KCNJ15	249.469550562542	2.41749344952378	0.122617746673968	19.7156897357747	1.58145408607576e-86	4.0361994415014e-84
RDH16	162.46589924061	2.38649376885093	0.121069418471959	19.7117802246955	1.70849540514387e-86	4.30453226947275e-84
STAT1	5727.87544454101	2.08247067870677	0.106060141877015	19.6348094755668	7.7972712886398e-86	1.93964525777657e-83
NOS2	310.322785669817	5.19164144101691	0.264775648894841	19.6076998118465	1.32908258945177e-85	3.26489138098828e-83
GDPD3	675.136970943111	2.41654552013589	0.123280873259917	19.6019500530388	1.48810531912016e-85	3.61040070757399e-83
IFI27	6138.17065330471	3.51555993926033	0.180435955064877	19.4836995652906	1.50966347725419e-84	3.61803739695114e-82
CYP2W1	86.7925545590899	-3.94378507832262	0.202719490751767	-19.4543951531126	2.6749029314856e-84	6.33339667585001e-82
SLC5A1	2243.3232384048	2.0481090925104	0.105472510163195	19.4184161289175	5.39276070492801e-84	1.26164920682435e-81
DSG3	9311.93180438475	2.17436676200103	0.11223679175053	19.3730302522725	1.30355085525038e-83	3.01380957733888e-81
CCRN4L	195.484298589932	1.70789050102496	0.0888857411411933	19.2144485616878	2.80195247873801e-82	6.4027872223441e-80
SLC7A1	4970.6198333996	1.55024157468715	0.0806926776164352	19.2116759596958	2.95568430518236e-82	6.67644919143031e-80
EPHB2	461.778296394066	2.36952578209625	0.123414461858606	19.1997416381475	3.71937399712677e-82	8.30603838540174e-80
A2ML1	9274.94857757977	2.59317129116975	0.135136791139517	19.1892324015044	4.55315027174937e-82	1.00537650719571e-79
SLC7A11	316.024915945229	2.69373186568717	0.140539286704394	19.1671092749537	6.96743972865643e-82	1.52137917275062e-79
TREX2	643.775289912324	3.17753129070264	0.166333395422147	19.1033874023806	2.36625545434222e-81	5.11007166909157e-79
PARP9	1637.34963221075	2.01489040879943	0.105489346215711	19.1004161186026	2.50482934730765e-81	5.35053329709674e-79
TMEM45B	1542.18188763244	2.07075242462908	0.108440985961763	19.0956620899707	2.74357225248186e-81	5.79749267804017e-79
CD24	8242.19542287953	2.7217422562606	0.142960859583273	19.038373609353	8.20357124164887e-81	1.71507002171153e-78
CHAC1	334.029507240827	4.3289259770697	0.228711334069247	18.9274659023196	6.77437503591984e-80	1.40136861269365e-77
LOC439949	43.1103673374978	2.9234951778034	0.154826147484933	18.8824383044724	1.59070171381457e-79	3.25629896665457e-77
KIAA1467	361.58049908464	-1.44130376215862	0.0764378820645185	-18.8558830154669	2.62912424660392e-79	5.32655151487219e-77
GM2A	10851.3774203868	1.85739278119154	0.0985367514258916	18.8497464581879	2.95254016884035e-79	5.9207468773521e-77
SNTB1	506.769305978519	-1.84145571466603	0.0977202938332922	-18.8441483588609	3.28205036299032e-79	6.51503573065512e-77
SDR9C7	1581.44412333623	1.72741506912947	0.0918165542853741	18.8137649313272	5.82501313799859e-79	1.14473158187948e-76
IL4R	1879.3610562283	1.54184663535991	0.0822902454548933	18.7366877670217	2.48630995244768e-78	4.8377191272774e-76
OAS2	1695.02132686245	3.51885289690181	0.188086377122436	18.7087068757308	4.20453416427807e-78	8.10073582317576e-76
GRHL3	2134.0449179337	1.68083340064051	0.0898766263577762	18.7015631177514	4.80745686027814e-78	9.1724409920569e-76
HAS3	806.087117345373	2.76902825698464	0.148225420270727	18.6811968684395	7.04223073955877e-78	1.33071075474816e-75
LRRC55	115.275982545787	3.52816197548911	0.189199480538307	18.6478417670643	1.314785846737e-77	2.4607782342929e-75
CHRM4	29.2116129227773	-3.78894602273218	0.203378780580282	-18.629996757388	1.83535415823107e-77	3.40267735071293e-75
COBL	1143.62479800115	-1.41875129072389	0.0761936835017062	-18.6203268502188	2.19868022885899e-77	4.03817419229317e-75
MYD88	1678.31861321384	1.11983908635928	0.060400264982709	18.5403008857636	9.76737020862065e-77	1.77729962351679e-74
IL19	124.846275136153	8.09361990735255	0.43721774240114	18.5116456228503	1.66340495293215e-76	2.99901230596538e-74
LCE3D	7349.95345192665	4.66443536104388	0.252021765235744	18.5080655898141	1.77770796059483e-76	3.17595607650995e-74
RRM2	749.729058739227	2.68409547852481	0.145183743018246	18.4875759690772	2.59981294973342e-76	4.60284000794244e-74
SPRR2G	22211.4418221263	4.23291247557895	0.229131789429728	18.4737023444629	3.36214555608451e-76	5.89936468465829e-74
LOC100505839	343.16383975649	2.20771543280011	0.119686024728734	18.4458915550404	5.62633750899751e-76	9.69901620410694e-74
PNP	1363.34006399972	2.00264118115327	0.108566708049599	18.4461813122155	5.59625828163751e-76	9.69901620410694e-74
ANKRD33B	885.158077099882	-2.63850993395254	0.143239442363342	-18.420275103136	9.03431883634457e-76	1.54384725018994e-73
SFXN1	726.518040424799	1.20267668050276	0.0653423879702695	18.4057656578143	1.18103546556344e-75	2.000836980108e-73
GALNT6	985.49729629542	2.00244240741527	0.108866242237542	18.3936027023511	1.47822685556266e-75	2.48291574064251e-73
BCAR3	302.735294009717	-1.76323309826749	0.0959539561320676	-18.3758249200339	2.05164946619235e-75	3.41686570420441e-73
FUT3	244.218441068247	2.80542320972411	0.152703704034612	18.3716775402398	2.21459915138764e-75	3.65725231286301e-73
UGT3A2	134.483193728811	-4.29491814606062	0.233813771115803	-18.3689699950712	2.32787637408072e-75	3.81228554195286e-73
ALOX12B	4344.22891083225	2.22565331554816	0.121309014351261	18.3469738621698	3.49017537802543e-75	5.6685063247071e-73
FUT1	231.592519603529	1.47018265779974	0.0801739096296886	18.337420048371	4.16080154531354e-75	6.70230098102472e-73
F3	685.040120131651	-1.88703667971139	0.103042095836854	-18.3132598806912	6.48675033206545e-75	1.03640339451829e-72
GZMB	92.7520880960094	3.74388943419594	0.204631659586922	18.2957487700267	8.94634362954143e-75	1.41785116941732e-72
DEFB4A	6575.37507493427	8.15845467697113	0.446409445307204	18.2757214542285	1.29170467812075e-74	2.03076642675432e-72
KRT16	106052.150636937	3.11272779056604	0.170621991196241	18.2434149826908	2.33409411330556e-74	3.64044583449849e-72
LCN2	2668.68825483789	4.17859729078359	0.229110403586229	18.2383568156516	2.56040374678972e-74	3.96197278991429e-72
FLVCR2	410.981567996637	1.69339084652303	0.0932442043520609	18.1608160881433	1.05445524358773e-73	1.61891831617079e-71
SLC39A6	4309.97802132888	1.29915999041839	0.0716761512116034	18.125415057276	2.0082200908639e-73	3.05934428105871e-71
UBE2L6	1682.8673014551	1.47641416631505	0.081586996341997	18.0961946451148	3.41459099458782e-73	5.16181094043383e-71
CCNB1	510.951284615448	2.09362917861526	0.11592680552527	18.0599229757857	6.59145021702444e-73	9.88818165381407e-71
PDZK1IP1	2890.88831954262	2.25101790449797	0.124667074177526	18.0562343293027	7.04688931546677e-73	1.04913233960267e-70
SPRR1B	18739.8047094813	3.34290778545905	0.18518083348429	18.0521262517303	7.59112974739576e-73	1.12166076538212e-70
EHF	8127.13759847585	2.0657181640843	0.114478917623158	18.0445291322918	8.71036864832729e-73	1.27743406475319e-70
TRIM14	1172.43397035903	1.44917234614232	0.0805834015714303	17.9835092324534	2.62350042123192e-72	3.81903927985553e-70
HYAL4	109.600816274411	3.07274738639598	0.170888501839269	17.981007225905	2.7446113562002e-72	3.96596340970929e-70
TGM3	9759.89931129696	2.61397915392574	0.145550911902881	17.9592083605077	4.06564786607322e-72	5.83197896818036e-70
CDH26	68.7380996680199	2.88602066685974	0.160754480790418	17.95297184047	4.54897449332804e-72	6.47800338716541e-70
GBP1	1235.1745196247	2.1658097192069	0.120674012894721	17.9476066739937	5.01034700316228e-72	7.08369347526223e-70
ZSCAN18	453.042438522416	-1.78044025439252	0.0995863816491993	-17.8783506831713	1.73905817655102e-71	2.4411408061129e-69
PLA2G3	719.498823185372	2.07354824830533	0.116026632683279	17.8713128214757	1.97296124839648e-71	2.74983223074381e-69
C17orf96	219.74148079512	2.16314448258185	0.121192732132478	17.8487970732211	2.95329347586379e-71	4.08719178786445e-69
FOXE1	173.140215238378	2.68237817886989	0.150408965006956	17.8338982569679	3.85575118047807e-71	5.29882672718566e-69
S100A8	82638.037132412	6.51555961727422	0.366094100465966	17.7974996291423	7.38952333843312e-71	1.00846467115894e-68
GLTP	15855.7636830629	1.51722776973147	0.0852690638313045	17.7934141828171	7.94858373715388e-71	1.0772797765693e-68
SOX7	1209.35730583988	1.53554572961662	0.0864040999804376	17.7716766908547	1.17136695724571e-70	1.57669201669813e-68
RGS1	89.9828772137592	3.05734108328703	0.172449902552823	17.7288652416056	2.51050275869869e-70	3.35621770162903e-68
PPP4R1	2822.15202882737	1.24917705596525	0.070559135183787	17.7039734502342	3.90740178849409e-70	5.1883959423977e-68
C7orf41	1586.76221097496	-1.21619941146838	0.0686994992842441	-17.7031772303951	3.96304741819853e-70	5.22696697063339e-68
RNF222	312.107470601239	2.0255374568057	0.114471534989037	17.6946824116553	4.60820967977634e-70	6.03736910846431e-68
IGFL1	319.080616490638	4.80240993459107	0.271470389368254	17.6903637474676	4.97532179925844e-70	6.47516715225343e-68
LCE3E	2545.77700040085	4.59652101040392	0.260108871313063	17.6715272616428	6.94898480115124e-70	8.98430587580422e-68
HK2	2950.95644396874	1.86645891232704	0.105716977041904	17.6552429378227	9.27338035087128e-70	1.19111418728969e-67
FAM43A	1309.61823673471	1.95944131905016	0.111107476495991	17.6355487573409	1.3141414170225e-69	1.67698098229391e-67
TMC5	440.004010629197	2.78071099118463	0.157782164624236	17.6237345824668	1.61951884212657e-69	2.05334092164331e-67
KRT6B	69170.7198679735	3.21419920230172	0.182825255033391	17.580717728055	3.46166538789395e-69	4.36081078223666e-67
TMEM165	1350.94134453031	1.65420137893767	0.0944852482772353	17.5075094694567	1.25568952458163e-68	1.57177137178841e-66
HERC6	1327.400678986	3.28539801896852	0.188522618258023	17.4270761212956	5.1408209783212e-68	6.39414011809925e-66
CLDN1	7356.61114187888	-1.47935841791391	0.0850310681492971	-17.3978576314773	8.56467261251549e-68	1.05857198856072e-65
AMMECR1	941.251959182338	1.61906176924898	0.0931735783307453	17.3768336287534	1.23591761412457e-67	1.5180158095485e-65
KCNK6	1212.63183304771	1.22058182701985	0.0702822676982213	17.3668532190907	1.47073545628595e-67	1.79521075695226e-65
IL34	712.747052081597	-2.47465024252709	0.142531030364125	-17.3621858777354	1.59532225789575e-67	1.93526376618317e-65
SAMD9	1092.80379733127	3.19958946282212	0.184432100004728	17.3483328701462	2.03051871767961e-67	2.44808305765888e-65
IFI16	4116.6207919233	1.55346555115144	0.0898093011446718	17.2973793510429	4.92278234038277e-67	5.89893405812208e-65
S100A7L2	22.9868371265632	6.2206016643735	0.359907852474134	17.2838731403354	6.22255576589086e-67	7.41125247947195e-65
MXD1	1276.57616721386	2.04740781472954	0.118524961662653	17.2740643490516	7.37599233403809e-67	8.73210851497088e-65
ATP10B	1032.52672718456	1.88023381288328	0.108895004432506	17.2664836434133	8.41139522144313e-67	9.89824783783236e-65
KLHDC7B	104.765815884513	3.62394402606665	0.21010177388209	17.2485170358458	1.14808486202084e-66	1.33503927268838e-64
PHF17	817.980610293926	-1.10914976225818	0.0643039506777612	-17.2485477263494	1.14747523738108e-66	1.33503927268838e-64
FAM83A	816.5956405962	2.61399297178375	0.152006098666066	17.1966322057004	2.81420049366165e-66	3.2341911170432e-64
TAP2	2360.52378768794	1.32006059758979	0.0767612326518547	17.1969697721874	2.79785665039016e-66	3.2341911170432e-64
BATF2	64.5269138910209	2.94596277958668	0.171347735406372	17.1928900758447	3.00188197778238e-66	3.42982468763834e-64
RTP4	79.794887666756	2.36405657245088	0.137814582823822	17.1538927449574	5.87797021828115e-66	6.67710235431567e-64
DEFB4B	3927.34001682462	7.77128304395641	0.453462170676686	17.1376656014317	7.77084267649839e-66	8.77658622290496e-64
PRSS53	483.006936137927	3.24921507737657	0.189950521018534	17.1055865493495	1.34837488958862e-65	1.51418647601118e-63
RGMB	1040.57021404546	-1.1090113219568	0.0648795549182553	-17.0933867125644	1.66232909999652e-65	1.85614156097338e-63
FCHSD1	2148.46982863366	2.34252893453334	0.137117242912407	17.0841309581305	1.94824122051002e-65	2.16309810539339e-63
INPP5A	840.728981769818	-0.858706160277775	0.0502879509737537	-17.0757834361943	2.24788052227401e-65	2.48176112492859e-63
ULBP2	47.7583343063038	2.74069669011644	0.160570775916992	17.0684651329907	2.54811161431078e-65	2.7975133767841e-63
LTB4R2	351.697002885209	1.56158759215007	0.0915026307625006	17.0660403874425	2.65614918081225e-65	2.89992465007346e-63
PHYHD1	339.829493871715	-1.53369264250594	0.0898741172870718	-17.0648979795494	2.70862090668653e-65	2.94087392586761e-63
PSME2	1663.45142049617	1.18572200141163	0.0695755539878601	17.0422214908777	3.99272996908319e-65	4.31127084353972e-63
TRIM10	46.7109066869809	3.51161148385109	0.206957849708511	16.9677617389096	1.42251509286903e-64	1.52761019699793e-62
SPTLC2	2672.78699291482	1.20405909882493	0.070984454693655	16.9622927163595	1.56131557275342e-64	1.66755291498643e-62
GCH1	377.662875412708	1.32243301163249	0.0780386745599414	16.9458671497134	2.06467194985501e-64	2.19323963019193e-62
APOL6	1887.65842699093	1.94226901586061	0.114689199552902	16.9350647090767	2.48085443629718e-64	2.62116942914582e-62
POLR3G	204.025484280158	2.54512979537174	0.150359346473487	16.9269809630392	2.8460819601196e-64	2.99097340536206e-62
C15orf42	98.900916045012	2.061066290712	0.121888350822915	16.9094608040634	3.83198016365328e-64	4.00564224341033e-62
AURKA	153.461602957491	2.04944995748558	0.121216282343295	16.9073817301322	3.96956952491744e-64	4.12751218537977e-62
PRDM1	1746.44909712194	1.77978532389592	0.105271900532549	16.9065564019682	4.02554350749988e-64	4.1636832110204e-62
CDC42SE1	2621.96386434644	0.765299742252375	0.0453537853101079	16.8739993149329	6.98994342668111e-64	7.19195645136844e-62
ABCC1	2040.85348249892	1.10761564956192	0.065657209159943	16.8696730143332	7.52115523887581e-64	7.69821576845768e-62
CXCL13	53.6229288354246	5.37031066661037	0.319199304721867	16.8243181835554	1.61914917027919e-63	1.64867976654542e-61
ARG1	4787.86557915751	2.55119582062621	0.151656711215109	16.8221755581104	1.67878984088128e-63	1.70059680170097e-61
LRP8	271.488251674777	1.83485804957877	0.109152238337703	16.8100817493266	2.05887234139481e-63	2.07492098733799e-61
CXCL1	197.356971273576	5.58882762438807	0.332533150058594	16.8068285023713	2.17500874023824e-63	2.1807791715899e-61
TEX101	44.9469547594751	2.92615139497919	0.174295849430399	16.7884169619753	2.96652501069544e-63	2.95929692945111e-61
LGALS9C	50.9569750752627	2.73385018875464	0.163107812092232	16.7610009213338	4.70633885483348e-63	4.67116016036301e-61
CHI3L2	1704.6945224403	3.92386303069597	0.234233839366539	16.7519050249428	5.48416189537279e-63	5.4158165611993e-61
PRSS22	460.570535418429	3.00605193715271	0.179770064022529	16.721649143853	9.11612921948607e-63	8.95750857106701e-61
TXNDC17	804.547261750454	1.38115570432569	0.0826851827974126	16.7037872760065	1.23003398266142e-62	1.20261829986379e-60
LAMP3	810.732724880129	2.04312495633279	0.122652380569471	16.6578499891044	2.65394656267628e-62	2.5819484084017e-60
PITX1	266.898917391198	3.28989176752954	0.197561868437909	16.6524633196791	2.90398739619337e-62	2.81128868522128e-60
KRT3	354.981432311627	4.17922796090579	0.251233645280417	16.63482594555	3.89887142838087e-62	3.75591280934023e-60
CTLA4	42.2686046864355	2.90571590726341	0.174773406889668	16.6256180443844	4.54653918888572e-62	4.35846771414547e-60
CHAD	105.330052349097	-2.40559272321729	0.144756469539759	-16.6182052578767	5.14499193392582e-62	4.90822240220924e-60
ATP6V1B2	3609.2925579894	0.838395924943243	0.0504837987415453	16.6072273846796	6.17835590916303e-62	5.8655579868054e-60
APOL1	1467.05318903034	2.48076242889289	0.150076498863284	16.5299860250125	2.23195386692595e-61	2.10876718234753e-59
MMP12	90.344704689176	4.60000843858736	0.278378869756062	16.5242729903253	2.4538068371773e-61	2.30728286910087e-59
SPRR2C	1155.60440098363	5.6740089892527	0.343775436885974	16.5049866292067	3.37807887577573e-61	3.1612383841307e-59
TNNC1	53.4346261268137	-2.29265846901425	0.139165528473107	-16.4743273292516	5.61091822027952e-61	5.22586563340915e-59
CTPS	650.971615403169	1.21656902977302	0.0738527621422704	16.4728981622842	5.74508123871468e-61	5.32558191052929e-59
CXCR6	67.1305678581464	2.70781537392717	0.164443873916122	16.4665019708083	6.3857756120816e-61	5.89170245674308e-59
GINS3	272.608163432625	1.37473047548111	0.0835264132949812	16.4586317219934	7.27258688354447e-61	6.67854567455214e-59
ITM2A	1080.36119677273	-1.71722164722881	0.104405284429062	-16.4476506780226	8.7185007966937e-61	7.969115239843e-59
IL12RB2	147.555479854068	1.90501508855361	0.115928099443143	16.4327294047284	1.11524240654769e-60	1.01466406358681e-58
DCUN1D3	435.652197059358	1.41550277391503	0.0861628165434638	16.4282323942022	1.20109247677188e-60	1.0877359149088e-58
INA	136.109896986663	2.75185671576819	0.167990220706554	16.3810530410287	2.61181912870776e-60	2.35447107877821e-58
TMPRSS4	416.244063094619	2.69363655298786	0.164548418242935	16.3698720519516	3.13873113077695e-60	2.81654539643966e-58
MREG	1002.61232907149	1.5047493289108	0.0919636161826863	16.3624419240062	3.54618339556653e-60	3.16770891316697e-58
EDA	235.415809459393	-1.65358481696534	0.101197559866847	-16.3401649124848	5.11144679399209e-60	4.54525576450373e-58
EPSTI1	265.731786504778	2.49353206751923	0.15266731192352	16.3331104484789	5.73826763025011e-60	5.07965925539077e-58
MATN2	2286.34999593789	-1.18394320911465	0.0725396345213151	-16.3213285664785	6.96041449629332e-60	6.13390429063481e-58
TMEM132C	178.02073084647	-2.13244371990167	0.130975144789112	-16.2812854556121	1.34023807330235e-59	1.17581958109543e-57
USP54	889.351914782414	-0.93785485296827	0.0576253045410247	-16.2750524346573	1.483923365189e-59	1.29609164323086e-57
C5orf46	601.618235120665	-2.93429363135763	0.180878313686182	-16.2224733941766	3.49818998477327e-59	3.04187741507806e-57
RORC	430.037196349097	-2.22807145039032	0.137454523741906	-16.2095170805284	4.31949383284723e-59	3.73950188559973e-57
NIPAL4	2792.94472585235	1.30011756814396	0.0805673522087704	16.1370273752453	1.4012957072351e-58	1.2078185630958e-56
YARS	1802.06260414239	0.907357759720599	0.0562543988683893	16.1295432530249	1.58185971265942e-58	1.3574981254665e-56
MPHOSPH6	636.926375016099	1.99413539451266	0.12371227892887	16.119138793484	1.87199860966991e-58	1.59950072509709e-56
DUOXA1	825.592140768177	1.36439104029087	0.0846477235520715	16.1184611119702	1.89263828458913e-58	1.61013539258639e-56
CYP24A1	51.1548087523651	3.05103215653695	0.18934475642377	16.1136342730742	2.04635176582482e-58	1.73340107336161e-56
UBE2F	601.219342915016	1.27339430939413	0.079109220888183	16.0966609846153	2.69247764738949e-58	2.27092578225314e-56
